17.77	WAGO1_CELE_F42A9.11_data
24.08	WAGO1_CELE_F42A9.11_data
pae_min	sample
23.77	WAGO1_CELE_F42A9.17_data
16.62	WAGO1_CELE_F42A9.17_data
17.57	WAGO1_CELE_F42A9.17_data
16.66	WAGO1_CELE_F42A9.17_data
16.85	WAGO1_CELE_F42A9.17_data
pae_min	sample
23.62	WAGO1_CELE_F42A9.3_data
17.18	WAGO1_CELE_F42A9.3_data
16.76	WAGO1_CELE_F42A9.3_data
26.55	WAGO1_CELE_F42A9.3_data
17.39	WAGO1_CELE_F42A9.3_data
pae_min	sample
26.3	WAGO1_CELE_F42A9.6_data
18.92	WAGO1_CELE_F42A9.6_data
19.43	WAGO1_CELE_F42A9.6_data
19.97	WAGO1_CELE_F42A9.6_data
20.27	WAGO1_CELE_F42A9.6_data
pae_min	sample
23.5	WAGO1_CELE_F42A9.7_data
27.99	WAGO1_CELE_F42A9.7_data
27.74	WAGO1_CELE_F42A9.7_data
28.41	WAGO1_CELE_F42A9.7_data
29.04	WAGO1_CELE_F42A9.7_data
pae_min	sample
22.21	WAGO1_CELE_F42A9.8_data
22.24	WAGO1_CELE_F42A9.8_data
21.48	WAGO1_CELE_F42A9.8_data
22.48	WAGO1_CELE_F42A9.8_data
22.74	WAGO1_CELE_F42A9.8_data
pae_min	sample
11.46	WAGO1_CELE_F42A9.9_data
4.75	WAGO1_CELE_F42A9.9_data
4.24	WAGO1_CELE_F42A9.9_data
4.74	WAGO1_CELE_F42A9.9_data
4.26	WAGO1_CELE_F42A9.9_data
pae_min	sample
28.38	WAGO1_CELE_F42C5.3_data
27.26	WAGO1_CELE_F42C5.3_data
27.98	WAGO1_CELE_F42C5.3_data
27.69	WAGO1_CELE_F42C5.3_data
24.64	WAGO1_CELE_F42C5.3_data
pae_min	sample
24.68	WAGO1_CELE_F42C5.4_data
28.96	WAGO1_CELE_F42C5.4_data
29.08	WAGO1_CELE_F42C5.4_data
26.87	WAGO1_CELE_F42C5.4_data
28.85	WAGO1_CELE_F42C5.4_data
pae_min	sample
22.37	WAGO1_CELE_F42C5.5_data
25.43	WAGO1_CELE_F42C5.5_data
19.49	WAGO1_CELE_F42C5.5_data
25.79	WAGO1_CELE_F42C5.5_data
18.54	WAGO1_CELE_F42C5.5_data
pae_min	sample
27.75	WAGO1_CELE_F42C5.6_data
23.7	WAGO1_CELE_F42C5.6_data
23.29	WAGO1_CELE_F42C5.6_data
23.63	WAGO1_CELE_F42C5.6_data
22.46	WAGO1_CELE_F42C5.6_data
pae_min	sample
21.87	WAGO1_CELE_F42C5.9_data
25.35	WAGO1_CELE_F42C5.9_data
22.53	WAGO1_CELE_F42C5.9_data
25.92	WAGO1_CELE_F42C5.9_data
22.52	WAGO1_CELE_F42C5.9_data
pae_min	sample
27.92	WAGO1_CELE_F42D1.4_data
24.74	WAGO1_CELE_F42D1.4_data
27.34	WAGO1_CELE_F42D1.4_data
27.56	WAGO1_CELE_F42D1.4_data
24.14	WAGO1_CELE_F42D1.4_data
pae_min	sample
29.01	WAGO1_CELE_F42E11.3_data
27.74	WAGO1_CELE_F42E11.3_data
26.55	WAGO1_CELE_F42E11.3_data
28.68	WAGO1_CELE_F42E11.3_data
25.53	WAGO1_CELE_F42E11.3_data
pae_min	sample
25.44	WAGO1_CELE_F42E8.1_data
28.32	WAGO1_CELE_F42E8.1_data
24.53	WAGO1_CELE_F42E8.1_data
23.84	WAGO1_CELE_F42E8.1_data
27.63	WAGO1_CELE_F42E8.1_data
pae_min	sample
26.86	WAGO1_CELE_F42F12.11_data
26.42	WAGO1_CELE_F42F12.11_data
26.27	WAGO1_CELE_F42F12.11_data
27.28	WAGO1_CELE_F42F12.11_data
27.02	WAGO1_CELE_F42F12.11_data
pae_min	sample
17.28	WAGO1_CELE_F42F12.14_data
16.06	WAGO1_CELE_F42F12.14_data
16.93	WAGO1_CELE_F42F12.14_data
17.6	WAGO1_CELE_F42F12.14_data
17.05	WAGO1_CELE_F42F12.14_data
pae_min	sample
12.67	WAGO1_CELE_F42F12.4_data
12.53	WAGO1_CELE_F42F12.4_data
13.45	WAGO1_CELE_F42F12.4_data
13.29	WAGO1_CELE_F42F12.4_data
13.0	WAGO1_CELE_F42F12.4_data
pae_min	sample
13.31	WAGO1_CELE_F42G10.1_data
10.27	WAGO1_CELE_F42G10.1_data
13.47	WAGO1_CELE_F42G10.1_data
12.91	WAGO1_CELE_F42G10.1_data
11.22	WAGO1_CELE_F42G10.1_data
pae_min	sample
27.26	WAGO1_CELE_F42G2.2_data
27.58	WAGO1_CELE_F42G2.2_data
25.56	WAGO1_CELE_F42G2.2_data
28.67	WAGO1_CELE_F42G2.2_data
28.57	WAGO1_CELE_F42G2.2_data
pae_min	sample
26.37	WAGO1_CELE_F42G2.5_data
27.39	WAGO1_CELE_F42G2.5_data
28.12	WAGO1_CELE_F42G2.5_data
28.07	WAGO1_CELE_F42G2.5_data
26.64	WAGO1_CELE_F42G2.5_data
pae_min	sample
28.51	WAGO1_CELE_F42G2.7_data
24.74	WAGO1_CELE_F42G2.7_data
27.04	WAGO1_CELE_F42G2.7_data
26.95	WAGO1_CELE_F42G2.7_data
23.11	WAGO1_CELE_F42G2.7_data
pae_min	sample
22.83	WAGO1_CELE_F42G4.2_data
26.1	WAGO1_CELE_F42G4.2_data
23.49	WAGO1_CELE_F42G4.2_data
27.55	WAGO1_CELE_F42G4.2_data
24.26	WAGO1_CELE_F42G4.2_data
pae_min	sample
25.25	WAGO1_CELE_F42G4.5_data
28.42	WAGO1_CELE_F42G4.5_data
28.83	WAGO1_CELE_F42G4.5_data
23.74	WAGO1_CELE_F42G4.5_data
24.3	WAGO1_CELE_F42G4.5_data
pae_min	sample
24.09	WAGO1_CELE_F42G4.6_data
8.51	WAGO1_CELE_F42G4.6_data
18.74	WAGO1_CELE_F42G4.6_data
18.7	WAGO1_CELE_F42G4.6_data
8.39	WAGO1_CELE_F42G4.6_data
pae_min	sample
19.51	WAGO1_CELE_F42G4.7_data
18.32	WAGO1_CELE_F42G4.7_data
18.05	WAGO1_CELE_F42G4.7_data
19.02	WAGO1_CELE_F42G4.7_data
19.66	WAGO1_CELE_F42G4.7_data
pae_min	sample
21.18	WAGO1_CELE_F42G8.8_data
18.82	WAGO1_CELE_F42G8.8_data
23.0	WAGO1_CELE_F42G8.8_data
21.25	WAGO1_CELE_F42G8.8_data
20.63	WAGO1_CELE_F42G8.8_data
pae_min	sample
21.43	WAGO1_CELE_F42H11.1_data
22.05	WAGO1_CELE_F42H11.1_data
17.41	WAGO1_CELE_F42H11.1_data
19.38	WAGO1_CELE_F42H11.1_data
22.4	WAGO1_CELE_F42H11.1_data
pae_min	sample
19.79	WAGO1_CELE_F43B10.1_data
19.37	WAGO1_CELE_F43B10.1_data
20.34	WAGO1_CELE_F43B10.1_data
20.43	WAGO1_CELE_F43B10.1_data
19.46	WAGO1_CELE_F43B10.1_data
pae_min	sample
24.84	WAGO1_CELE_F43C11.10_data
23.45	WAGO1_CELE_F43C11.10_data
23.36	WAGO1_CELE_F43C11.10_data
23.47	WAGO1_CELE_F43C11.10_data
21.9	WAGO1_CELE_F43C11.10_data
pae_min	sample
24.61	WAGO1_CELE_F43C11.11_data
21.07	WAGO1_CELE_F43C11.11_data
21.19	WAGO1_CELE_F43C11.11_data
20.46	WAGO1_CELE_F43C11.11_data
17.64	WAGO1_CELE_F43C11.11_data
pae_min	sample
24.78	WAGO1_CELE_F43C11.12_data
22.23	WAGO1_CELE_F43C11.12_data
22.74	WAGO1_CELE_F43C11.12_data
22.75	WAGO1_CELE_F43C11.12_data
22.86	WAGO1_CELE_F43C11.12_data
pae_min	sample
26.7	WAGO1_CELE_F43C11.16_data
19.87	WAGO1_CELE_F43C11.16_data
21.14	WAGO1_CELE_F43C11.16_data
20.67	WAGO1_CELE_F43C11.16_data
20.64	WAGO1_CELE_F43C11.16_data
pae_min	sample
16.73	WAGO1_CELE_F43C11.1_data
16.21	WAGO1_CELE_F43C11.1_data
16.25	WAGO1_CELE_F43C11.1_data
15.87	WAGO1_CELE_F43C11.1_data
16.04	WAGO1_CELE_F43C11.1_data
pae_min	sample
28.86	WAGO1_CELE_F43C11.2_data
29.66	WAGO1_CELE_F43C11.2_data
27.41	WAGO1_CELE_F43C11.2_data
28.84	WAGO1_CELE_F43C11.2_data
28.73	WAGO1_CELE_F43C11.2_data
pae_min	sample
22.84	WAGO1_CELE_F43C11.3_data
25.78	WAGO1_CELE_F43C11.3_data
24.41	WAGO1_CELE_F43C11.3_data
24.11	WAGO1_CELE_F43C11.3_data
21.36	WAGO1_CELE_F43C11.3_data
pae_min	sample
18.93	WAGO1_CELE_F43C11.4_data
19.33	WAGO1_CELE_F43C11.4_data
20.09	WAGO1_CELE_F43C11.4_data
21.0	WAGO1_CELE_F43C11.4_data
21.12	WAGO1_CELE_F43C11.4_data
pae_min	sample
28.12	WAGO1_CELE_F43C11.6_data
25.88	WAGO1_CELE_F43C11.6_data
21.5	WAGO1_CELE_F43C11.6_data
22.82	WAGO1_CELE_F43C11.6_data
24.45	WAGO1_CELE_F43C11.6_data
pae_min	sample
30.06	WAGO1_CELE_F43C11.7_data
26.98	WAGO1_CELE_F43C11.7_data
29.25	WAGO1_CELE_F43C11.7_data
26.11	WAGO1_CELE_F43C11.7_data
28.69	WAGO1_CELE_F43C11.7_data
pae_min	sample
26.39	WAGO1_CELE_F43C11.8_data
28.21	WAGO1_CELE_F43C11.8_data
29.63	WAGO1_CELE_F43C11.8_data
26.48	WAGO1_CELE_F43C11.8_data
25.7	WAGO1_CELE_F43C11.8_data
pae_min	sample
27.78	WAGO1_CELE_F43C1.7_data
29.65	WAGO1_CELE_F43C1.7_data
29.79	WAGO1_CELE_F43C1.7_data
23.03	WAGO1_CELE_F43C1.7_data
26.46	WAGO1_CELE_F43C1.7_data
pae_min	sample
28.5	WAGO1_CELE_F43C9.1_data
25.67	WAGO1_CELE_F43C9.1_data
27.23	WAGO1_CELE_F43C9.1_data
27.73	WAGO1_CELE_F43C9.1_data
28.0	WAGO1_CELE_F43C9.1_data
pae_min	sample
24.05	WAGO1_CELE_F43C9.2_data
26.43	WAGO1_CELE_F43C9.2_data
25.3	WAGO1_CELE_F43C9.2_data
24.81	WAGO1_CELE_F43C9.2_data
25.1	WAGO1_CELE_F43C9.2_data
pae_min	sample
25.45	WAGO1_CELE_F43D2.3_data
25.49	WAGO1_CELE_F43D2.3_data
22.95	WAGO1_CELE_F43D2.3_data
28.56	WAGO1_CELE_F43D2.3_data
23.98	WAGO1_CELE_F43D2.3_data
pae_min	sample
21.64	WAGO1_CELE_F43D2.6_data
25.33	WAGO1_CELE_F43D2.6_data
24.67	WAGO1_CELE_F43D2.6_data
20.75	WAGO1_CELE_F43D2.6_data
22.71	WAGO1_CELE_F43D2.6_data
pae_min	sample
25.33	WAGO1_CELE_F43D2.7_data
23.13	WAGO1_CELE_F43D2.7_data
25.32	WAGO1_CELE_F43D2.7_data
25.73	WAGO1_CELE_F43D2.7_data
22.77	WAGO1_CELE_F43D2.7_data
pae_min	sample
26.45	WAGO1_CELE_F43E12.1_data
26.97	WAGO1_CELE_F43E12.1_data
24.8	WAGO1_CELE_F43E12.1_data
28.2	WAGO1_CELE_F43E12.1_data
26.41	WAGO1_CELE_F43E12.1_data
pae_min	sample
22.9	WAGO1_CELE_F43E2.11_data
24.41	WAGO1_CELE_F43E2.11_data
24.86	WAGO1_CELE_F43E2.11_data
23.34	WAGO1_CELE_F43E2.11_data
23.68	WAGO1_CELE_F43E2.11_data
pae_min	sample
20.48	WAGO1_CELE_F43E2.1_data
18.56	WAGO1_CELE_F43E2.1_data
26.01	WAGO1_CELE_F43E2.1_data
25.01	WAGO1_CELE_F43E2.1_data
19.39	WAGO1_CELE_F43E2.1_data
pae_min	sample
19.39	WAGO1_CELE_F43E2.6_data
19.73	WAGO1_CELE_F43E2.6_data
19.73	WAGO1_CELE_F43E2.6_data
19.86	WAGO1_CELE_F43E2.6_data
19.2	WAGO1_CELE_F43E2.6_data
pae_min	sample
20.99	WAGO1_CELE_F43G6.10_data
19.67	WAGO1_CELE_F43G6.10_data
24.14	WAGO1_CELE_F43G6.10_data
23.29	WAGO1_CELE_F43G6.10_data
20.05	WAGO1_CELE_F43G6.10_data
pae_min	sample
21.21	WAGO1_CELE_F43G6.16_data
17.28	WAGO1_CELE_F43G6.16_data
21.82	WAGO1_CELE_F43G6.16_data
17.33	WAGO1_CELE_F43G6.16_data
18.75	WAGO1_CELE_F43G6.16_data
pae_min	sample
28.95	WAGO1_CELE_F43G6.17_data
27.72	WAGO1_CELE_F43G6.17_data
27.89	WAGO1_CELE_F43G6.17_data
27.82	WAGO1_CELE_F43G6.17_data
29.52	WAGO1_CELE_F43G6.17_data
pae_min	sample
4.39	WAGO1_CELE_F43G6.4_data
3.69	WAGO1_CELE_F43G6.4_data
11.43	WAGO1_CELE_F43G6.4_data
4.12	WAGO1_CELE_F43G6.4_data
10.86	WAGO1_CELE_F43G6.4_data
pae_min	sample
16.08	WAGO1_CELE_F43G6.7_data
15.7	WAGO1_CELE_F43G6.7_data
14.7	WAGO1_CELE_F43G6.7_data
21.45	WAGO1_CELE_F43G6.7_data
15.17	WAGO1_CELE_F43G6.7_data
pae_min	sample
29.02	WAGO1_CELE_F43G6.8_data
26.05	WAGO1_CELE_F43G6.8_data
25.29	WAGO1_CELE_F43G6.8_data
23.74	WAGO1_CELE_F43G6.8_data
28.02	WAGO1_CELE_F43G6.8_data
pae_min	sample
24.5	WAGO1_CELE_F43G9.13_data
21.24	WAGO1_CELE_F43G9.13_data
25.35	WAGO1_CELE_F43G9.13_data
24.97	WAGO1_CELE_F43G9.13_data
25.34	WAGO1_CELE_F43G9.13_data
pae_min	sample
23.0	WAGO1_CELE_F43G9.21_data
20.75	WAGO1_CELE_F43G9.21_data
19.98	WAGO1_CELE_F43G9.21_data
24.5	WAGO1_CELE_F43G9.21_data
21.91	WAGO1_CELE_F43G9.21_data
pae_min	sample
18.34	WAGO1_CELE_F43G9.4_data
19.15	WAGO1_CELE_F43G9.4_data
18.63	WAGO1_CELE_F43G9.4_data
19.58	WAGO1_CELE_F43G9.4_data
21.29	WAGO1_CELE_F43G9.4_data
pae_min	sample
19.81	WAGO1_CELE_F43G9.8_data
17.77	WAGO1_CELE_F43G9.8_data
21.26	WAGO1_CELE_F43G9.8_data
18.44	WAGO1_CELE_F43G9.8_data
20.64	WAGO1_CELE_F43G9.8_data
pae_min	sample
20.77	WAGO1_CELE_F43H9.3_data
20.27	WAGO1_CELE_F43H9.3_data
20.71	WAGO1_CELE_F43H9.3_data
20.0	WAGO1_CELE_F43H9.3_data
27.95	WAGO1_CELE_F43H9.3_data
pae_min	sample
27.86	WAGO1_CELE_F43H9.4_data
25.64	WAGO1_CELE_F43H9.4_data
29.67	WAGO1_CELE_F43H9.4_data
27.55	WAGO1_CELE_F43H9.4_data
24.49	WAGO1_CELE_F43H9.4_data
pae_min	sample
26.52	WAGO1_CELE_F44A2.3_data
22.33	WAGO1_CELE_F44A2.3_data
19.59	WAGO1_CELE_F44A2.3_data
24.18	WAGO1_CELE_F44A2.3_data
23.23	WAGO1_CELE_F44A2.3_data
pae_min	sample
19.31	WAGO1_CELE_F44A2.5_data
22.26	WAGO1_CELE_F44A2.5_data
16.63	WAGO1_CELE_F44A2.5_data
17.41	WAGO1_CELE_F44A2.5_data
26.86	WAGO1_CELE_F44A2.5_data
pae_min	sample
4.5	WAGO1_CELE_F44A2.7_data
4.37	WAGO1_CELE_F44A2.7_data
4.37	WAGO1_CELE_F44A2.7_data
4.48	WAGO1_CELE_F44A2.7_data
4.47	WAGO1_CELE_F44A2.7_data
pae_min	sample
19.48	WAGO1_CELE_F44A6.3_data
22.97	WAGO1_CELE_F44A6.3_data
22.71	WAGO1_CELE_F44A6.3_data
24.94	WAGO1_CELE_F44A6.3_data
19.39	WAGO1_CELE_F44A6.3_data
pae_min	sample
19.87	WAGO1_CELE_F44A6.4_data
19.37	WAGO1_CELE_F44A6.4_data
21.12	WAGO1_CELE_F44A6.4_data
19.73	WAGO1_CELE_F44A6.4_data
20.18	WAGO1_CELE_F44A6.4_data
pae_min	sample
26.12	WAGO1_CELE_F44A6.5_data
28.54	WAGO1_CELE_F44A6.5_data
26.12	WAGO1_CELE_F44A6.5_data
27.07	WAGO1_CELE_F44A6.5_data
26.47	WAGO1_CELE_F44A6.5_data
pae_min	sample
28.09	WAGO1_CELE_F44B9.10_data
24.84	WAGO1_CELE_F44B9.10_data
27.41	WAGO1_CELE_F44B9.10_data
26.27	WAGO1_CELE_F44B9.10_data
25.54	WAGO1_CELE_F44B9.10_data
pae_min	sample
18.35	WAGO1_CELE_F44D12.10_data
27.27	WAGO1_CELE_F44D12.10_data
19.25	WAGO1_CELE_F44D12.10_data
18.43	WAGO1_CELE_F44D12.10_data
19.51	WAGO1_CELE_F44D12.10_data
pae_min	sample
9.44	WAGO1_CELE_F44D12.16_data
9.27	WAGO1_CELE_F44D12.16_data
9.45	WAGO1_CELE_F44D12.16_data
21.89	WAGO1_CELE_F44D12.16_data
9.98	WAGO1_CELE_F44D12.16_data
pae_min	sample
18.25	WAGO1_CELE_F44D12.19_data
18.91	WAGO1_CELE_F44D12.19_data
18.54	WAGO1_CELE_F44D12.19_data
18.54	WAGO1_CELE_F44D12.19_data
17.89	WAGO1_CELE_F44D12.19_data
pae_min	sample
26.29	WAGO1_CELE_F44D12.2_data
26.69	WAGO1_CELE_F44D12.2_data
26.46	WAGO1_CELE_F44D12.2_data
26.71	WAGO1_CELE_F44D12.2_data
26.28	WAGO1_CELE_F44D12.2_data
pae_min	sample
19.14	WAGO1_CELE_F44D12.6_data
18.07	WAGO1_CELE_F44D12.6_data
18.37	WAGO1_CELE_F44D12.6_data
18.97	WAGO1_CELE_F44D12.6_data
18.27	WAGO1_CELE_F44D12.6_data
pae_min	sample
17.38	WAGO1_CELE_F44D12.8_data
17.19	WAGO1_CELE_F44D12.8_data
17.5	WAGO1_CELE_F44D12.8_data
17.13	WAGO1_CELE_F44D12.8_data
17.79	WAGO1_CELE_F44D12.8_data
pae_min	sample
17.39	WAGO1_CELE_F44E2.10_data
15.48	WAGO1_CELE_F44E2.10_data
17.12	WAGO1_CELE_F44E2.10_data
16.82	WAGO1_CELE_F44E2.10_data
17.29	WAGO1_CELE_F44E2.10_data
pae_min	sample
25.82	WAGO1_CELE_F44E5.15_data
27.92	WAGO1_CELE_F44E5.15_data
23.84	WAGO1_CELE_F44E5.15_data
23.57	WAGO1_CELE_F44E5.15_data
24.83	WAGO1_CELE_F44E5.15_data
pae_min	sample
12.31	WAGO1_CELE_F44E5.17_data
11.25	WAGO1_CELE_F44E5.17_data
15.39	WAGO1_CELE_F44E5.17_data
14.91	WAGO1_CELE_F44E5.17_data
14.71	WAGO1_CELE_F44E5.17_data
pae_min	sample
26.34	WAGO1_CELE_F44E5.1_data
25.0	WAGO1_CELE_F44E5.1_data
26.95	WAGO1_CELE_F44E5.1_data
28.86	WAGO1_CELE_F44E5.1_data
25.38	WAGO1_CELE_F44E5.1_data
pae_min	sample
27.81	WAGO1_CELE_F44E5.2_data
28.56	WAGO1_CELE_F44E5.2_data
28.12	WAGO1_CELE_F44E5.2_data
28.16	WAGO1_CELE_F44E5.2_data
24.18	WAGO1_CELE_F44E5.2_data
pae_min	sample
3.21	WAGO1_CELE_F44E5.4_data
3.18	WAGO1_CELE_F44E5.4_data
3.49	WAGO1_CELE_F44E5.4_data
3.41	WAGO1_CELE_F44E5.4_data
3.17	WAGO1_CELE_F44E5.4_data
pae_min	sample
23.46	WAGO1_CELE_F44E7.3_data
23.82	WAGO1_CELE_F44E7.3_data
25.21	WAGO1_CELE_F44E7.3_data
23.03	WAGO1_CELE_F44E7.3_data
24.14	WAGO1_CELE_F44E7.3_data
pae_min	sample
19.34	WAGO1_CELE_F44E7.4_data
20.67	WAGO1_CELE_F44E7.4_data
27.42	WAGO1_CELE_F44E7.4_data
19.99	WAGO1_CELE_F44E7.4_data
28.74	WAGO1_CELE_F44E7.4_data
pae_min	sample
22.13	WAGO1_CELE_F44E7.5_data
23.71	WAGO1_CELE_F44E7.5_data
22.5	WAGO1_CELE_F44E7.5_data
24.34	WAGO1_CELE_F44E7.5_data
28.1	WAGO1_CELE_F44E7.5_data
pae_min	sample
11.9	WAGO1_CELE_F44E7.7_data
11.71	WAGO1_CELE_F44E7.7_data
11.81	WAGO1_CELE_F44E7.7_data
11.67	WAGO1_CELE_F44E7.7_data
11.82	WAGO1_CELE_F44E7.7_data
pae_min	sample
19.73	WAGO1_CELE_F44E7.9_data
22.03	WAGO1_CELE_F44E7.9_data
21.83	WAGO1_CELE_F44E7.9_data
21.57	WAGO1_CELE_F44E7.9_data
20.59	WAGO1_CELE_F44E7.9_data
pae_min	sample
21.42	WAGO1_CELE_F44F1.4_data
22.25	WAGO1_CELE_F44F1.4_data
20.92	WAGO1_CELE_F44F1.4_data
27.23	WAGO1_CELE_F44F1.4_data
21.61	WAGO1_CELE_F44F1.4_data
pae_min	sample
26.6	WAGO1_CELE_F44F1.6_data
29.77	WAGO1_CELE_F44F1.6_data
27.77	WAGO1_CELE_F44F1.6_data
29.61	WAGO1_CELE_F44F1.6_data
29.71	WAGO1_CELE_F44F1.6_data
pae_min	sample
12.02	WAGO1_CELE_F44F4.10_data
15.34	WAGO1_CELE_F44F4.10_data
13.29	WAGO1_CELE_F44F4.10_data
12.89	WAGO1_CELE_F44F4.10_data
12.66	WAGO1_CELE_F44F4.10_data
pae_min	sample
23.6	WAGO1_CELE_F44F4.15_data
26.66	WAGO1_CELE_F44F4.15_data
29.27	WAGO1_CELE_F44F4.15_data
25.35	WAGO1_CELE_F44F4.15_data
29.23	WAGO1_CELE_F44F4.15_data
pae_min	sample
12.79	WAGO1_CELE_F44F4.3_data
15.18	WAGO1_CELE_F44F4.3_data
15.66	WAGO1_CELE_F44F4.3_data
12.8	WAGO1_CELE_F44F4.3_data
13.86	WAGO1_CELE_F44F4.3_data
pae_min	sample
23.65	WAGO1_CELE_F44F4.9_data
22.75	WAGO1_CELE_F44F4.9_data
23.19	WAGO1_CELE_F44F4.9_data
22.66	WAGO1_CELE_F44F4.9_data
22.37	WAGO1_CELE_F44F4.9_data
pae_min	sample
20.17	WAGO1_CELE_F44G3.7_data
27.72	WAGO1_CELE_F44G3.7_data
28.07	WAGO1_CELE_F44G3.7_data
25.26	WAGO1_CELE_F44G3.7_data
19.71	WAGO1_CELE_F44G3.7_data
pae_min	sample
16.88	WAGO1_CELE_F44G4.3_data
25.09	WAGO1_CELE_F44G4.3_data
20.93	WAGO1_CELE_F44G4.3_data
17.17	WAGO1_CELE_F44G4.3_data
18.2	WAGO1_CELE_F44G4.3_data
pae_min	sample
18.59	WAGO1_CELE_F44G4.5_data
18.51	WAGO1_CELE_F44G4.5_data
18.87	WAGO1_CELE_F44G4.5_data
16.28	WAGO1_CELE_F44G4.5_data
17.43	WAGO1_CELE_F44G4.5_data
pae_min	sample
23.54	WAGO1_CELE_F44G4.6_data
25.39	WAGO1_CELE_F44G4.6_data
25.46	WAGO1_CELE_F44G4.6_data
28.86	WAGO1_CELE_F44G4.6_data
23.53	WAGO1_CELE_F44G4.6_data
pae_min	sample
22.08	WAGO1_CELE_F44G4.7_data
21.93	WAGO1_CELE_F44G4.7_data
21.81	WAGO1_CELE_F44G4.7_data
21.35	WAGO1_CELE_F44G4.7_data
21.41	WAGO1_CELE_F44G4.7_data
pae_min	sample
17.9	WAGO1_CELE_F45B8.5_data
17.53	WAGO1_CELE_F45B8.5_data
17.92	WAGO1_CELE_F45B8.5_data
18.3	WAGO1_CELE_F45B8.5_data
17.93	WAGO1_CELE_F45B8.5_data
pae_min	sample
27.25	WAGO1_CELE_F45C12.17_data
22.87	WAGO1_CELE_F45C12.17_data
22.77	WAGO1_CELE_F45C12.17_data
22.93	WAGO1_CELE_F45C12.17_data
22.44	WAGO1_CELE_F45C12.17_data
pae_min	sample
27.55	WAGO1_CELE_F45D11.11_data
24.61	WAGO1_CELE_F45D11.11_data
25.16	WAGO1_CELE_F45D11.11_data
24.45	WAGO1_CELE_F45D11.11_data
27.02	WAGO1_CELE_F45D11.11_data
pae_min	sample
21.7	WAGO1_CELE_F45D11.14_data
23.14	WAGO1_CELE_F45D11.14_data
23.18	WAGO1_CELE_F45D11.14_data
27.77	WAGO1_CELE_F45D11.14_data
28.13	WAGO1_CELE_F45D11.14_data
pae_min	sample
28.41	WAGO1_CELE_F45D11.15_data
28.5	WAGO1_CELE_F45D11.15_data
28.0	WAGO1_CELE_F45D11.15_data
29.41	WAGO1_CELE_F45D11.15_data
28.69	WAGO1_CELE_F45D11.15_data
pae_min	sample
22.66	WAGO1_CELE_F45D11.5_data
23.46	WAGO1_CELE_F45D11.5_data
23.22	WAGO1_CELE_F45D11.5_data
22.79	WAGO1_CELE_F45D11.5_data
23.21	WAGO1_CELE_F45D11.5_data
pae_min	sample
28.38	WAGO1_CELE_F45D11.7_data
27.45	WAGO1_CELE_F45D11.7_data
27.59	WAGO1_CELE_F45D11.7_data
27.67	WAGO1_CELE_F45D11.7_data
28.4	WAGO1_CELE_F45D11.7_data
pae_min	sample
19.07	WAGO1_CELE_F45D3.1_data
17.52	WAGO1_CELE_F45D3.1_data
18.42	WAGO1_CELE_F45D3.1_data
18.53	WAGO1_CELE_F45D3.1_data
18.5	WAGO1_CELE_F45D3.1_data
pae_min	sample
22.7	WAGO1_CELE_F45D3.2_data
20.4	WAGO1_CELE_F45D3.2_data
19.43	WAGO1_CELE_F45D3.2_data
20.59	WAGO1_CELE_F45D3.2_data
22.34	WAGO1_CELE_F45D3.2_data
pae_min	sample
24.34	WAGO1_CELE_F45D3.3_data
20.56	WAGO1_CELE_F45D3.3_data
19.0	WAGO1_CELE_F45D3.3_data
18.7	WAGO1_CELE_F45D3.3_data
19.0	WAGO1_CELE_F45D3.3_data
pae_min	sample
10.65	WAGO1_CELE_F45D3.4_data
10.91	WAGO1_CELE_F45D3.4_data
11.32	WAGO1_CELE_F45D3.4_data
11.0	WAGO1_CELE_F45D3.4_data
11.16	WAGO1_CELE_F45D3.4_data
pae_min	sample
17.82	WAGO1_CELE_F45E10.2_data
18.36	WAGO1_CELE_F45E10.2_data
19.69	WAGO1_CELE_F45E10.2_data
18.06	WAGO1_CELE_F45E10.2_data
19.61	WAGO1_CELE_F45E10.2_data
pae_min	sample
25.83	WAGO1_CELE_F45E1.1_data
24.11	WAGO1_CELE_F45E1.1_data
26.55	WAGO1_CELE_F45E1.1_data
24.46	WAGO1_CELE_F45E1.1_data
24.98	WAGO1_CELE_F45E1.1_data
pae_min	sample
9.88	WAGO1_CELE_F45E12.5_data
10.16	WAGO1_CELE_F45E12.5_data
10.21	WAGO1_CELE_F45E12.5_data
14.12	WAGO1_CELE_F45E12.5_data
10.32	WAGO1_CELE_F45E12.5_data
pae_min	sample
9.92	WAGO1_CELE_F45E12.6_data
10.42	WAGO1_CELE_F45E12.6_data
9.9	WAGO1_CELE_F45E12.6_data
8.11	WAGO1_CELE_F45E12.6_data
12.06	WAGO1_CELE_F45E12.6_data
pae_min	sample
24.83	WAGO1_CELE_F45E1.2_data
25.92	WAGO1_CELE_F45E1.2_data
23.66	WAGO1_CELE_F45E1.2_data
22.34	WAGO1_CELE_F45E1.2_data
20.44	WAGO1_CELE_F45E1.2_data
pae_min	sample
24.47	WAGO1_CELE_F45E1.4_data
24.71	WAGO1_CELE_F45E1.4_data
23.49	WAGO1_CELE_F45E1.4_data
25.99	WAGO1_CELE_F45E1.4_data
24.61	WAGO1_CELE_F45E1.4_data
pae_min	sample
16.57	WAGO1_CELE_F45E1.5_data
14.91	WAGO1_CELE_F45E1.5_data
